task_id	name	status	exit	realtime	%cpu	%mem	rss	vmem	peak_rss	peak_vmem	rchar	wchar
7710	SUBSAMPLE_ALIGNMENT (OL786267.1)	COMPLETED	0	210ms	29.6%	0.1%	3 MB	5.6 MB	3 MB	5.6 MB	98.5 KB	30.3 KB
7711	SUBSAMPLE_ALIGNMENT (MW735961.1)	COMPLETED	0	78ms	57.1%	0.1%	3 MB	5.6 MB	3 MB	5.6 MB	98.5 KB	30.3 KB
7712	SUBSAMPLE_ALIGNMENT (OD973512.1)	COMPLETED	0	142ms	34.8%	0.1%	3.1 MB	5.6 MB	3.1 MB	5.6 MB	98.5 KB	30.4 KB
7713	SUBSAMPLE_ALIGNMENT (ON434992.1)	COMPLETED	0	83ms	36.4%	0.1%	3.1 MB	5.6 MB	3.1 MB	5.6 MB	98.3 KB	30.2 KB
7716	SUBSAMPLE_ALIGNMENT (OD965019.1)	COMPLETED	0	140ms	29.0%	0.1%	3.2 MB	5.6 MB	3.2 MB	5.6 MB	98.5 KB	30.4 KB
7715	SUBSAMPLE_ALIGNMENT (OM396274.1)	COMPLETED	0	120ms	28.6%	0.1%	3.2 MB	5.6 MB	3.2 MB	5.6 MB	98.4 KB	30.3 KB
7714	SUBSAMPLE_ALIGNMENT (OM235638.1)	COMPLETED	0	146ms	23.2%	0.1%	3 MB	5.6 MB	3 MB	5.6 MB	98.5 KB	30.4 KB
7717	SUBSAMPLE_ALIGNMENT (MZ390675.1)	COMPLETED	0	85ms	40.8%	0.1%	3.1 MB	5.6 MB	3.1 MB	5.6 MB	98.4 KB	30.2 KB
7719	SUBSAMPLE_ALIGNMENT (ON762033.1)	COMPLETED	0	77ms	48.8%	0.1%	3.2 MB	5.6 MB	3.2 MB	5.6 MB	98.4 KB	30.2 KB
7720	SUBSAMPLE_ALIGNMENT (OD929614.1)	COMPLETED	0	75ms	44.4%	0.1%	3.1 MB	5.6 MB	3.1 MB	5.6 MB	98.5 KB	30.4 KB
7721	SUBSAMPLE_ALIGNMENT (OL896272.1)	COMPLETED	0	177ms	41.6%	0.1%	3.1 MB	5.6 MB	3.1 MB	5.6 MB	98.5 KB	30.4 KB
7722	SUBSAMPLE_ALIGNMENT (OL957591.1)	COMPLETED	0	55ms	62.5%	0.1%	3.2 MB	5.6 MB	3.2 MB	5.6 MB	98.4 KB	30.2 KB
7723	SUBSAMPLE_ALIGNMENT (OM464713.1)	COMPLETED	0	106ms	42.9%	0.1%	3.1 MB	5.6 MB	3.1 MB	5.6 MB	98.5 KB	30.4 KB
7725	SUBSAMPLE_ALIGNMENT (OD914113.1)	COMPLETED	0	117ms	35.7%	0.1%	3.1 MB	5.6 MB	3.1 MB	5.6 MB	98.5 KB	30.4 KB
7724	SUBSAMPLE_ALIGNMENT (OM078712.1)	COMPLETED	0	135ms	30.8%	0.1%	3 MB	5.6 MB	3 MB	5.6 MB	98.4 KB	30.3 KB
7727	SUBSAMPLE_ALIGNMENT (OM331170.1)	COMPLETED	0	118ms	35.1%	0.1%	3.2 MB	5.6 MB	3.2 MB	5.6 MB	98.4 KB	30.3 KB
7726	SUBSAMPLE_ALIGNMENT (OL951204.1)	COMPLETED	0	90ms	32.7%	0.1%	3.1 MB	5.6 MB	3.1 MB	5.6 MB	98.4 KB	30.3 KB
7728	SUBSAMPLE_ALIGNMENT (OM020426.1)	COMPLETED	0	134ms	29.6%	0.1%	3 MB	5.6 MB	3 MB	5.6 MB	98.4 KB	30.3 KB
7729	SUBSAMPLE_ALIGNMENT (OL882171.1)	COMPLETED	0	211ms	24.7%	0.1%	3 MB	5.6 MB	3 MB	5.6 MB	98.4 KB	30.2 KB
12500	SUBSAMPLE_VARIANT_CALLING (MZ192799.1)	COMPLETED	0	1.3s	50.9%	0.2%	6.7 MB	11.4 MB	6.7 MB	11.5 MB	1.4 MB	21.6 KB
7730	SUBSAMPLE_ALIGNMENT (MZ450262.1)	COMPLETED	0	101ms	37.0%	0.1%	3.2 MB	5.6 MB	3.2 MB	5.6 MB	98.5 KB	30.3 KB
7731	SUBSAMPLE_ALIGNMENT (OM775682.1)	COMPLETED	0	95ms	33.3%	0.1%	3.1 MB	5.6 MB	3.1 MB	5.6 MB	98.4 KB	30.2 KB
7732	SUBSAMPLE_ALIGNMENT (OD951345.1)	COMPLETED	0	145ms	32.3%	0.2%	7.1 MB	233.7 MB	7.9 MB	258.4 MB	98.5 KB	30.4 KB
7734	SUBSAMPLE_ALIGNMENT (OW465107.1)	COMPLETED	0	154ms	22.5%	0.1%	3.1 MB	5.6 MB	3.1 MB	5.6 MB	98.5 KB	30.4 KB
7733	SUBSAMPLE_ALIGNMENT (OB999885.1)	COMPLETED	0	98ms	44.4%	0.1%	3.1 MB	5.6 MB	3.1 MB	5.6 MB	98.5 KB	30.4 KB
7736	SUBSAMPLE_ALIGNMENT (OM293290.1)	COMPLETED	0	231ms	24.2%	0.1%	3 MB	5.6 MB	3 MB	5.6 MB	98.4 KB	30.3 KB
7735	SUBSAMPLE_ALIGNMENT (OU387567.1)	COMPLETED	0	253ms	13.7%	0.1%	3.1 MB	5.6 MB	3.1 MB	5.6 MB	98.5 KB	30.4 KB
7737	SUBSAMPLE_ALIGNMENT (OB995529.1)	COMPLETED	0	186ms	27.3%	0.1%	3.1 MB	5.6 MB	3.1 MB	5.6 MB	98.5 KB	30.4 KB
7738	SUBSAMPLE_ALIGNMENT (OM876849.1)	COMPLETED	0	191ms	26.4%	0.1%	3.1 MB	5.6 MB	3.1 MB	5.6 MB	98.4 KB	30.2 KB
7739	SUBSAMPLE_ALIGNMENT (OD939925.1)	COMPLETED	0	179ms	26.7%	0.1%	3 MB	5.6 MB	3 MB	5.6 MB	98.5 KB	30.4 KB
7740	SUBSAMPLE_ALIGNMENT (OB990435.1)	COMPLETED	0	221ms	23.3%	0.1%	3.1 MB	5.6 MB	3.1 MB	5.6 MB	98.5 KB	30.3 KB
7741	SUBSAMPLE_ALIGNMENT (ON432685.1)	COMPLETED	0	56ms	53.3%	0.1%	3.3 MB	5.6 MB	3.3 MB	5.6 MB	98.3 KB	30.2 KB
7742	SUBSAMPLE_ALIGNMENT (OL740183.1)	COMPLETED	0	120ms	34.5%	0.1%	3.1 MB	5.6 MB	3.1 MB	5.6 MB	98.4 KB	30.3 KB
7744	SUBSAMPLE_ALIGNMENT (OL968954.1)	COMPLETED	0	93ms	50.0%	0.1%	3.2 MB	5.6 MB	3.2 MB	5.6 MB	98.5 KB	30.3 KB
7743	SUBSAMPLE_ALIGNMENT (OD922922.1)	COMPLETED	0	194ms	24.7%	0.1%	3.2 MB	5.6 MB	3.2 MB	5.6 MB	98.5 KB	30.4 KB
7745	SUBSAMPLE_ALIGNMENT (OM354185.1)	COMPLETED	0	211ms	23.3%	0.1%	3.1 MB	5.6 MB	3.1 MB	5.6 MB	98.5 KB	30.4 KB
7746	SUBSAMPLE_ALIGNMENT (MW669736.1)	COMPLETED	0	231ms	26.7%	0.1%	3.1 MB	5.6 MB	3.1 MB	5.6 MB	98.4 KB	30.2 KB
7748	SUBSAMPLE_ALIGNMENT (MZ980359.1)	COMPLETED	0	196ms	23.5%	0.1%	3.2 MB	5.6 MB	3.2 MB	5.6 MB	98.5 KB	30.3 KB
7747	SUBSAMPLE_ALIGNMENT (OV002116.1)	COMPLETED	0	103ms	31.2%	0.1%	3.1 MB	5.6 MB	3.1 MB	5.6 MB	98.5 KB	30.4 KB
7749	SUBSAMPLE_ALIGNMENT (OV303538.1)	COMPLETED	0	303ms	21.1%	0.1%	3 MB	5.6 MB	3 MB	5.6 MB	98.5 KB	47.4 KB
7750	SUBSAMPLE_ALIGNMENT (MZ290917.1)	COMPLETED	0	144ms	26.3%	0.1%	3.1 MB	5.6 MB	3.1 MB	5.6 MB	98.5 KB	30.3 KB
7752	SUBSAMPLE_ALIGNMENT (MZ282020.1)	COMPLETED	0	141ms	24.1%	0.1%	3.1 MB	5.6 MB	3.1 MB	5.6 MB	98.5 KB	30.4 KB
7753	SUBSAMPLE_ALIGNMENT (OM699527.1)	COMPLETED	0	191ms	29.8%	0.1%	3.1 MB	5.6 MB	3.1 MB	5.6 MB	98.5 KB	30.4 KB
7754	SUBSAMPLE_ALIGNMENT (OU800973.1)	COMPLETED	0	282ms	27.9%	0.1%	3.1 MB	5.6 MB	3.1 MB	5.6 MB	98.5 KB	30.4 KB
7751	SUBSAMPLE_VARIANT_CALLING (MW816983.1)	COMPLETED	0	1.4s	51.9%	0.2%	6.6 MB	11.4 MB	6.6 MB	11.5 MB	1.4 MB	16.9 KB
7757	SUBSAMPLE_ALIGNMENT (ON265533.1)	COMPLETED	0	331ms	16.3%	0.0%	1 MB	5.5 MB	1 MB	5.5 MB	98.3 KB	30.2 KB
7755	SUBSAMPLE_ALIGNMENT (MZ402363.1)	COMPLETED	0	152ms	36.4%	0.1%	3.1 MB	5.6 MB	3.1 MB	5.6 MB	98.4 KB	30.3 KB
7756	SUBSAMPLE_ALIGNMENT (OL929459.1)	COMPLETED	0	190ms	27.3%	0.1%	3.2 MB	5.6 MB	3.2 MB	5.6 MB	98.5 KB	30.3 KB
7758	SUBSAMPLE_ALIGNMENT (OW409278.1)	COMPLETED	0	162ms	28.6%	0.1%	3.1 MB	5.6 MB	3.1 MB	5.6 MB	98.5 KB	30.4 KB
7759	SUBSAMPLE_ALIGNMENT (OM865543.1)	COMPLETED	0	140ms	29.0%	0.1%	3 MB	5.6 MB	3 MB	5.6 MB	98.4 KB	30.3 KB
7760	SUBSAMPLE_ALIGNMENT (OM031801.1)	COMPLETED	0	176ms	41.2%	0.1%	3.2 MB	5.6 MB	3.2 MB	5.6 MB	98.4 KB	30.3 KB
7762	SUBSAMPLE_ALIGNMENT (OM130509.1)	COMPLETED	0	126ms	33.9%	0.1%	3.2 MB	5.6 MB	3.2 MB	5.6 MB	98.4 KB	30.2 KB
7761	SUBSAMPLE_ALIGNMENT (OX081833.1)	COMPLETED	0	109ms	35.1%	0.1%	3 MB	5.6 MB	3 MB	5.6 MB	98.5 KB	30.4 KB
9640	SUBSAMPLE_ALIGNMENT (OL747533.1)	COMPLETED	0	102ms	51.9%	0.1%	3.1 MB	5.6 MB	3.1 MB	5.6 MB	98.4 KB	30.3 KB
7764	SUBSAMPLE_ALIGNMENT (OV035391.1)	COMPLETED	0	249ms	20.5%	0.1%	3.1 MB	5.6 MB	3.1 MB	5.6 MB	98.5 KB	30.4 KB
7766	SUBSAMPLE_ALIGNMENT (OM354385.1)	COMPLETED	0	119ms	30.8%	0.1%	3.1 MB	5.6 MB	3.1 MB	5.6 MB	98.5 KB	30.4 KB
7763	SUBSAMPLE_ALIGNMENT (OD916019.1)	COMPLETED	0	152ms	23.3%	0.1%	3.2 MB	5.6 MB	3.2 MB	5.6 MB	98.5 KB	30.4 KB
7765	SUBSAMPLE_ALIGNMENT (OM197886.1)	COMPLETED	0	196ms	20.8%	0.1%	3.2 MB	5.6 MB	3.2 MB	5.6 MB	98.5 KB	30.3 KB
7767	SUBSAMPLE_ALIGNMENT (OA972423.1)	COMPLETED	0	201ms	30.8%	0.1%	3.1 MB	5.6 MB	3.1 MB	5.6 MB	98.5 KB	30.4 KB
7769	SUBSAMPLE_ALIGNMENT (OM086062.1)	COMPLETED	0	110ms	37.0%	0.1%	3.1 MB	5.6 MB	3.1 MB	5.6 MB	98.5 KB	30.3 KB
7768	SUBSAMPLE_ALIGNMENT (OM676264.1)	COMPLETED	0	105ms	35.1%	0.1%	3 MB	5.6 MB	3 MB	5.6 MB	98.4 KB	30.3 KB
7770	SUBSAMPLE_ALIGNMENT (OA994283.1)	COMPLETED	0	191ms	21.5%	0.1%	3.1 MB	5.6 MB	3.1 MB	5.6 MB	98.5 KB	30.4 KB
7771	SUBSAMPLE_ALIGNMENT (ON840394.1)	COMPLETED	0	94ms	46.5%	0.1%	3.2 MB	5.6 MB	3.2 MB	5.6 MB	98.4 KB	30.2 KB
7772	SUBSAMPLE_ALIGNMENT (OL819697.1)	COMPLETED	0	204ms	20.0%	0.1%	3.1 MB	5.6 MB	3.1 MB	5.6 MB	98.5 KB	30.3 KB
7773	SUBSAMPLE_ALIGNMENT (OL732824.1)	COMPLETED	0	204ms	25.9%	0.1%	3.1 MB	5.6 MB	3.1 MB	5.6 MB	98.5 KB	30.3 KB
7774	SUBSAMPLE_ALIGNMENT (OM051195.1)	COMPLETED	0	147ms	35.3%	0.1%	3.1 MB	5.6 MB	3.1 MB	5.6 MB	98.4 KB	30.3 KB
7775	SUBSAMPLE_ALIGNMENT (OM491861.1)	COMPLETED	0	164ms	31.2%	0.1%	3.1 MB	5.6 MB	3.1 MB	5.6 MB	98.4 KB	30.3 KB
12423	SUBSAMPLE_VARIANT_CALLING (OM402725.1)	COMPLETED	0	1.1s	55.9%	0.2%	6.6 MB	11.4 MB	6.6 MB	11.5 MB	1.4 MB	21 KB
7776	SUBSAMPLE_ALIGNMENT (OM370102.1)	COMPLETED	0	264ms	20.5%	0.1%	3.2 MB	5.6 MB	3.2 MB	5.6 MB	98.5 KB	30.3 KB
7777	SUBSAMPLE_ALIGNMENT (ON484842.1)	COMPLETED	0	237ms	22.6%	0.1%	3.2 MB	5.6 MB	3.2 MB	5.6 MB	98.5 KB	30.3 KB
7778	SUBSAMPLE_ALIGNMENT (OW474609.1)	COMPLETED	0	198ms	22.4%	0.1%	3.3 MB	5.6 MB	3.3 MB	5.6 MB	98.5 KB	43 KB
7779	SUBSAMPLE_ALIGNMENT (OL875969.1)	COMPLETED	0	141ms	25.0%	0.1%	3 MB	5.6 MB	3 MB	5.6 MB	98.5 KB	30.3 KB
7780	SUBSAMPLE_ALIGNMENT (OM355084.1)	COMPLETED	0	148ms	33.8%	0.1%	3.1 MB	5.6 MB	3.1 MB	5.6 MB	98.5 KB	30.4 KB
7781	SUBSAMPLE_ALIGNMENT (ON763491.1)	COMPLETED	0	150ms	45.1%	0.1%	3.1 MB	5.6 MB	3.1 MB	5.6 MB	98.4 KB	30.2 KB
7783	SUBSAMPLE_ALIGNMENT (ON572457.1)	COMPLETED	0	93ms	40.8%	0.1%	3.2 MB	5.6 MB	3.2 MB	5.6 MB	98.3 KB	30.2 KB
7782	SUBSAMPLE_ALIGNMENT (OW417411.1)	COMPLETED	0	117ms	29.9%	0.1%	3.2 MB	5.6 MB	3.2 MB	5.6 MB	98.3 KB	30.1 KB
7786	SUBSAMPLE_ALIGNMENT (OM673564.1)	COMPLETED	0	113ms	32.3%	0.1%	3.2 MB	5.6 MB	3.2 MB	5.6 MB	98.4 KB	30.3 KB
7784	SUBSAMPLE_ALIGNMENT (MW844519.1)	COMPLETED	0	141ms	31.7%	0.1%	3.2 MB	5.6 MB	3.2 MB	5.6 MB	98.3 KB	30.2 KB
7787	SUBSAMPLE_ALIGNMENT (OM088303.1)	COMPLETED	0	214ms	23.3%	0.1%	3.3 MB	5.6 MB	3.3 MB	5.6 MB	98.4 KB	30.3 KB
7788	SUBSAMPLE_ALIGNMENT (OM364717.1)	COMPLETED	0	132ms	33.3%	0.1%	3 MB	5.6 MB	3 MB	5.6 MB	98.4 KB	30.3 KB
7789	SUBSAMPLE_ALIGNMENT (MW725909.1)	COMPLETED	0	128ms	48.3%	0.1%	3.2 MB	5.6 MB	3.2 MB	5.6 MB	98.4 KB	30.2 KB
7790	SUBSAMPLE_ALIGNMENT (MZ163898.1)	COMPLETED	0	117ms	32.8%	0.1%	3.1 MB	5.6 MB	3.1 MB	5.6 MB	98.5 KB	30.3 KB
7792	SUBSAMPLE_ALIGNMENT (OM185714.1)	COMPLETED	0	110ms	32.8%	0.1%	3.1 MB	5.6 MB	3.1 MB	5.6 MB	98.4 KB	30.3 KB
7791	SUBSAMPLE_ALIGNMENT (OM330275.1)	COMPLETED	0	78ms	39.0%	0.1%	3.1 MB	5.6 MB	3.1 MB	5.6 MB	98.4 KB	30.3 KB
7793	SUBSAMPLE_ALIGNMENT (ON665966.1)	COMPLETED	0	83ms	53.3%	0.1%	3 MB	5.6 MB	3 MB	5.6 MB	98.4 KB	30.2 KB
7796	SUBSAMPLE_ALIGNMENT (MZ271521.1)	COMPLETED	0	151ms	33.3%	0.1%	3.2 MB	5.6 MB	3.2 MB	5.6 MB	98.5 KB	30.4 KB
